stop_name,train_class,day_of_week,avg_arrival_delay,median_arrival_delay,count_trains,count_stops,count_3m_delay,count_5m_delay,count_10m_delay
ABBADIA LARIANA,REG,Fri,0.6656346749226006,1.0,28,323,35,23,9
ABBIATE GUAZZONE,REG,Fri,0.001953125,0.0,48,512,0,0,0
ABBIATEGRASSO,REG,Fri,3.021505376344086,2.0,56,558,175,96,33
ACQUI TERME,REG,Fri,3.6455981941309257,3.0,41,443,179,83,19
AFRICO NUOVO,REG,Fri,4.95,2.0,10,120,44,29,13
AGRIGENTO BASSA,REG,Fri,1.9850746268656716,1.0,38,402,77,39,14
AGRIGENTO CENTRALE,REG,Fri,2.0579710144927534,1.0,20,207,48,22,12
ALANNO,REG,Fri,5.665517241379311,5.0,30,290,257,102,14
ALASSIO,REG,Fri,3.916239316239316,3.0,58,585,273,169,41
ALBA ADRIATICA NERETO CONTR.,REG,Fri,3.79136690647482,2.0,27,278,97,63,15
ALBACINA,REG,Fri,2.7590579710144927,2.0,56,552,154,74,16
ALBONESE,REG,Fri,3.556,2.0,28,250,72,35,13
ALCANTARA,REG,Fri,1.7202970297029703,1.0,41,404,90,48,14
ALI` TERME,REG,Fri,3.55632183908046,1.0,48,435,143,97,35
ALTAVILLA M.,REG,Fri,0.15164835164835164,0.0,50,455,28,9,4
ALTOPASCIO,REG,Fri,4.4578125,4.0,63,640,345,204,41
AMANTEA,REG,Fri,0.7473684210526316,0.0,26,285,32,20,8
ANAGNI-FIUGGI,REG,Fri,1.3544891640866874,1.0,74,646,102,52,11
ANNONE VENETO,REG,Fri,2.5984848484848486,2.0,22,264,46,24,9
ANTIGNANO,REG,Fri,5.166666666666667,2.0,4,6,3,2,1
ANZIO COLONIA,REG,Fri,1.9446808510638298,2.0,52,470,52,15,6
ANZOLA,REG,Fri,4.166994106090374,2.0,43,509,166,113,45
APPIANO,REG,Fri,2.3415744957709825,1.0,145,1537,258,102,34
ARBOSTELLA,REG,Fri,0.6052631578947368,0.0,36,38,1,1,0
ARDORE,REG,Fri,3.0625,1.0,12,144,33,23,10
ARECHI,REG,Fri,0.08658008658008658,0.0,32,231,1,1,0
ARGENTA,REG,Fri,2.8948863636363638,2.0,36,352,80,38,16
ASCIANO MONTE OLIVETO MAGGIORE,REG,Fri,3.49,3.0,38,300,116,48,6
ASSEMINI CARMINE,REG,Fri,0.3264705882352941,0.0,35,340,25,6,1
AUGUSTA,REG,Fri,2.222707423580786,1.0,28,229,56,44,18
AVIO,REG,Fri,13.666666666666666,8.0,3,3,3,3,1
BAGNOLI AGNANO TERME,REG,Fri,0.8992248062015504,0.0,51,258,15,12,6
BALVANO R.,REG,Fri,2.391304347826087,2.0,3,23,9,2,0
BALZOLA,REG,Fri,2.3962848297213624,1.0,27,323,70,32,4
BARBIANO,REG,Fri,5.541666666666667,3.0,5,48,21,14,5
BARCO,REG,Fri,0.19428571428571428,0.0,20,175,16,2,2
BARGA GALLICANO,REG,Fri,3.5,3.0,34,322,126,59,7
BARI PALESE MACCHIE,REG,Fri,10.666666666666666,12.0,3,3,3,3,2
BAZZANA,REG,Fri,1.016304347826087,0.0,16,184,11,7,2
BEAULARD,REG,Fri,2.593967517401392,1.0,55,431,87,41,19
BEFFI,REG,Fri,1.0,0.0,4,4,1,0,0
BELLA MURO,REG,Fri,2.7945205479452055,2.0,17,146,53,33,11
BELLANO TARTAVELLE TERME,REG,Fri,3.660060975609756,1.0,54,656,217,129,43
BELLANTE RIPATTONE,REG,Fri,3.6265560165975104,4.0,22,241,142,49,12
BELLINZAGO,REG,Fri,2.891566265060241,2.0,14,166,36,13,4
BERCHIDDA,REG,Fri,1.5523809523809524,1.0,19,105,11,7,4
BEVILACQUA,REG,Fri,2.6320474777448073,2.0,35,337,97,39,7
BICOCCA,REG,Fri,1.9183673469387754,0.0,27,147,26,14,6
BOGLIASCO,REG,Fri,13.0,5.0,2,2,2,1,1
BOLOGNA MAZZINI,REG,Fri,2.4933110367892977,2.0,60,598,105,43,13
BOLOGNA S.RUFFILLO,REG,Fri,1.52,1.0,60,600,82,36,11
BORETTO,REG,Fri,0.4840182648401826,0.0,25,219,14,8,2
BORGHETTO,REG,Fri,12.666666666666666,13.0,3,3,3,3,3
BORGO REVEL,REG,Fri,2.185185185185185,2.0,27,324,81,27,7
BORGO S. GIOVANNI,REG,Fri,0.010830324909747292,0.0,34,277,0,0,0
BORGO S.L.RIMORELLI,REG,Fri,8.406862745098039,7.0,25,204,188,143,45
BORGO S.MARTINO,REG,Fri,1.2666666666666666,1.0,25,300,33,17,2
BORGO VALSUGANA CENTRO,REG,Fri,3.155440414507772,2.0,16,193,57,25,9
BORGOCHIESANUOVA,REG,Fri,4.3125,2.0,32,384,128,77,31
BOVALINO,REG,Fri,3.9906542056074765,2.0,31,321,124,90,28
BOVISIO M. - MOMBELLO,REG,Fri,0.0011587485515643105,0.0,96,863,0,0,0
BOZZOLO,REG,Fri,6.973760932944606,5.0,27,343,222,150,63
BRA,REG,Fri,0.46766169154228854,0.0,37,402,32,13,6
BRANDIZZO,REG,Fri,2.124394184168013,1.0,53,619,128,60,8
BRESCELLO VIADANA,REG,Fri,-0.4474885844748858,-1.0,25,219,15,9,3
BRIATICO,REG,Fri,3.2241379310344827,3.0,16,174,70,32,4
BRONI,REG,Fri,5.535433070866142,4.0,32,381,191,120,42
BUONCONVENTO,REG,Fri,0.4453125,0.0,12,128,14,5,2
BUSCHE LENTIAI MEL,REG,Fri,-0.1419141914191419,0.0,41,303,22,7,0
Brindisi Ricerca,REG,Fri,4.541666666666667,3.0,14,168,68,34,11
CADEO,REG,Fri,2.235955056179775,0.0,7,89,15,8,3
CALCERANICA,REG,Fri,4.37948717948718,3.0,16,195,86,40,8
CALCIO,REG,Fri,43.333333333333336,36.0,3,3,3,3,3
CALOLZIOCORTE OLGINATE,REG,Fri,3.388208269525268,2.0,114,1306,413,232,88
CALTAGIRONE,REG,Fri,2.761904761904762,-2.0,4,21,5,5,3
CALVISANO,REG,Fri,5.3244147157190636,4.0,24,299,152,101,42
CAMOGLI SAN FRUTTUOSO,REG,Fri,9.5,6.0,3,4,3,3,1
CAMPO DI TRENS,REG,Fri,6.666666666666667,7.0,2,3,3,2,0
CAMPODARSEGO,REG,Fri,0.0,0.0,1,1,0,0,0
CAMPOLIGURE MASONE,REG,Fri,5.208609271523179,3.0,24,302,151,97,36
CAMPORGIANO,REG,Fri,3.3419354838709676,2.0,33,310,97,40,8
CAMPOSAMPIERO,REG,Fri,0.6866952789699571,0.0,104,932,73,41,9
CAMUCIA CORTONA,REG,Fri,3.9056939501779357,3.0,52,562,221,132,39
CANCELLO,REG,Fri,3.3563084112149535,2.0,84,856,242,139,51
CANCELLO ARNONE,REG,Fri,2.1333333333333333,1.0,15,180,35,21,10
CANDELO,REG,Fri,1.9285714285714286,1.0,14,14,1,1,1
CANDIA CANAVESE,REG,Fri,2.9577039274924473,2.0,31,331,88,39,17
CANDIOLO,REG,Fri,4.436567164179104,4.0,46,536,279,180,16
CAPACI,REG,Fri,10.5,11.0,4,4,4,3,3
CAPANNELLE,REG,Fri,2.058466211085801,2.0,130,1317,290,116,20
CARAVAGGIO,REG,Fri,4.553775743707094,2.0,43,437,163,119,52
CARBONA,REG,Fri,2.789473684210526,2.0,10,114,32,3,1
CARBONIA SERBARIU,REG,Fri,-0.17679558011049723,-1.0,18,181,7,4,0
CARNATE USMATE,REG,Fri,2.7185454545454544,1.0,117,1375,380,250,92
CARNIA,REG,Fri,-1.1222222222222222,-2.0,27,180,4,4,1
CARONNO - PERTUSELLA,REG,Fri,0.0,0.0,70,889,0,0,0
CARONNO PERTUSELLA,REG,Fri,1.0809968847352025,1.0,31,321,32,9,2
CARPANE`VALSTAGNA,REG,Fri,2.3216374269005846,1.0,14,171,24,11,5
CARPI,REG,Fri,1.1298932384341638,0.0,47,562,92,38,13
CARRARA AVENZA,REG,Fri,12.071428571428571,10.0,9,14,13,12,7
CASALBORDINO POLLUTRI,REG,Fri,14.0,14.0,1,1,1,1,1
CASALBUTTANO,REG,Fri,3.7367256637168142,1.0,44,452,144,99,47
CASALECCHIO DI RENO,REG,Fri,3.075177304964539,3.0,63,705,232,89,11
CASALETTO VAPRIO,REG,Fri,5.207762557077626,3.0,43,438,193,136,52
CASANOVA KAISERAU,REG,Fri,1.7659033078880406,1.0,35,393,68,20,5
CASARSA,REG,Fri,1.6799568965517242,1.0,86,928,173,72,16
CASCINA,REG,Fri,2.8672897196261684,2.0,52,535,161,81,20
CASLETTO-ROGENO,REG,Fri,3.0517241379310347,2.0,15,174,51,20,3
CASTAGNETO CARDUCCI,REG,Fri,4.857142857142857,5.0,5,7,4,3,0
CASTEL GANDOLFO,REG,Fri,0.7804295942720764,0.0,39,419,70,11,1
CASTEL LAGOPESOLE,REG,Fri,3.5887323943661973,2.0,35,355,102,48,19
CASTEL S.ANGELO,REG,Fri,3.870848708487085,3.0,31,271,100,58,18
CASTELDARNE,REG,Fri,0.23469387755102042,0.0,9,98,10,3,1
CASTELFRANCO D'EMILIA,REG,Fri,3.5075075075075075,2.0,84,999,300,200,81
CASTELLANZA,REG,Fri,0.7192192192192193,0.0,85,666,33,9,1
CASTELLEONE,REG,Fri,5.349557522123894,3.0,44,452,204,137,64
CASTELLUCCHIO,REG,Fri,5.122448979591836,3.0,27,343,154,109,52
CASTELMAGGIORE,REG,Fri,3.1237721021611002,2.0,49,509,152,87,32
CASTELPLANIO CUPRAMONTANA,REG,Fri,1.0565610859728507,0.0,41,442,64,29,12
CASTELVETRO,REG,Fri,1.3833333333333333,1.0,18,180,24,16,6
CASTIGLION DEL LAGO,REG,Fri,3.421545667447307,3.0,40,427,160,79,24
CASTIGLION FIORENTINO,REG,Fri,3.784697508896797,3.0,52,562,221,132,41
CASTIGLIONCELLO,REG,Fri,5.142857142857143,4.0,10,14,8,4,2
CASTIONE DEI MARCHESI,REG,Fri,3.128205128205128,2.0,15,156,36,16,7
CASTRONNO,REG,Fri,3.0190703218116806,2.0,71,839,213,116,47
CATENANUOVA,REG,Fri,4.074468085106383,1.0,15,94,24,13,9
CAVA MANARA,REG,Fri,5.442048517520216,3.0,30,371,181,122,34
CELANO-OVINDOLI,REG,Fri,0.9545454545454546,0.0,10,44,6,2,1
CENTOLA,REG,Fri,8.0,3.0,2,2,1,1,1
CERLANO LAGHETTO,REG,Fri,1.421195652173913,0.0,37,368,65,44,16
CERTALDO,REG,Fri,3.2635983263598325,2.0,68,717,251,128,28
CERTOSA DI PAVIA,REG,Fri,3.6282660332541568,3.0,71,842,347,177,27
CESANO DI ROMA,REG,Fri,2.1416454622561494,2.0,112,1179,229,69,28
CESANO MADERNO,REG,Fri,0.033446437227338824,0.0,217,2063,67,42,18
CESENA,REG,Fri,0.6705882352941176,-1.0,65,765,139,94,36
CHAMBAVE,REG,Fri,-1.0,-1.0,1,1,0,0,0
CHIASSO,REG,Fri,0.3071253071253071,-2.0,67,814,136,92,46
CHIAVARI,REG,Fri,2.203125,1.0,107,960,210,117,31
CHIUSI C.T.,REG,Fri,2.2193784277879343,1.0,55,547,147,84,34
CHIVASSO,REG,Fri,1.6478232618583495,1.0,161,1539,294,135,47
CIRO',REG,Fri,3.762114537444934,3.0,20,227,107,55,12
CITTADELLA,REG,Fri,0.11603053435114503,0.0,61,655,50,23,8
CITTIGLIO,REG,Fri,0.0024630541871921183,0.0,34,406,0,0,0
CIVITA D`ANTINO-MORINO,REG,Fri,2.2844827586206895,1.0,12,116,28,15,2
CIVITANOVA MARCHE,REG,Fri,2.8102016607354687,1.0,86,843,223,121,36
CIVITAVECCHIA,REG,Fri,1.022508038585209,1.0,53,622,97,41,16
CODOGNO,REG,Fri,5.519148936170213,2.0,77,940,392,269,113
CODOLA,REG,Fri,3.0,3.0,6,17,7,3,0
COLLEGNO,REG,Fri,1.2206521739130434,0.0,96,920,133,83,23
COLLEVECCHIO,REG,Fri,1.3888888888888888,1.0,34,396,45,11,4
COMO NORD CAMERLATA,REG,Fri,0.0028328611898017,0.0,60,706,0,0,0
CONEGLIANO,REG,Fri,0.5480928689883914,0.0,121,1206,149,76,19
CORONELLA,REG,Fri,3.511111111111111,2.0,11,135,37,19,8
COSIO TRAONA,REG,Fri,3.5603112840466924,2.0,21,257,98,59,15
COSSATO,REG,Fri,1.165016501650165,1.0,44,303,58,28,3
COTIGNOLA,REG,Fri,5.375,3.0,2,24,9,2,2
CRESPINO DEL LAMONE,REG,Fri,3.6238938053097347,3.0,22,226,88,57,16
CREVALCORE,REG,Fri,1.618811881188119,0.0,78,808,180,120,43
CRUCOLI,REG,Fri,4.322429906542056,4.0,19,214,113,64,20
CUNEO,REG,Fri,-0.3868194842406877,-2.0,44,349,31,18,11
CUPONE,REG,Fri,1.0,0.0,2,2,0,0,0
CUZZAGO,REG,Fri,2.7435897435897436,2.0,17,195,57,30,9
DECIMOMANNU,REG,Fri,0.24051724137931035,-1.0,124,1160,82,49,20
DEIVA MARINA,REG,Fri,2.435546875,1.0,50,512,141,76,30
DELEBIO,REG,Fri,3.5813953488372094,2.0,21,258,95,58,19
DIECIMO - PESCAGLIA,REG,Fri,2.874251497005988,2.0,35,334,109,59,19
DONNAFUGATA,REG,Fri,3.7096774193548385,2.0,9,93,29,24,14
DORIO,REG,Fri,3.6408668730650153,2.0,28,323,121,75,18
DOSSOBUONO,REG,Fri,4.414860681114551,4.0,27,323,164,79,16
DUBINO,REG,Fri,0.8534704370179949,0.0,35,389,28,9,4
EGNA-TERMENO,REG,Fri,3.329078014184397,3.0,74,705,281,140,29
ERBA,REG,Fri,0.0024630541871921183,0.0,36,406,0,0,0
ESTE,REG,Fri,1.7091988130563798,1.0,35,337,53,28,9
FABRIANO,REG,Fri,1.261437908496732,0.0,46,459,83,45,17
FANO,REG,Fri,2.414473684210526,1.0,53,608,166,88,27
FANZOLO,REG,Fri,2.0,1.0,47,325,49,14,5
FELTRE,REG,Fri,1.3807829181494662,1.0,37,281,28,9,1
FEROLETO ANTICA PIANOPOLI,REG,Fri,5.666666666666667,7.0,2,3,2,2,0
FERRUZZANO,REG,Fri,3.897810218978102,2.0,12,137,44,30,14
FI ROVEZZANO,REG,Fri,9.5,9.0,10,14,14,13,4
FIERA,REG,Fri,-2.1222222222222222,-2.0,60,720,3,2,1
FIGLINE VALDARNO,REG,Fri,3.2063882063882065,2.0,117,1221,396,233,65
FILATTIERA,REG,Fri,2.434017595307918,1.0,36,341,103,67,17
FILIANO,REG,Fri,6.0071942446043165,3.0,13,139,69,47,11
FIORENZUOLA,REG,Fri,2.879474940334129,1.0,71,838,203,134,61
FIVIZZANO - GASSANO,REG,Fri,3.260115606936416,2.0,20,173,51,24,1
FOLIGNO,REG,Fri,2.0,1.0,53,559,119,76,38
FONDI - SPERLONGA,REG,Fri,2.6130500758725344,1.0,74,659,155,90,36
FONTANETTO PO,REG,Fri,3.1512345679012346,3.0,27,324,108,39,5
FORMIA-GAETA,REG,Fri,1.6805194805194805,1.0,82,770,171,104,40
FORNOVO,REG,Fri,2.9344262295081966,2.0,42,488,154,89,33
FORTEZZA,REG,Fri,1.2293291731669267,-1.0,56,641,135,81,37
FOSSATO DI VICO GUBBIO,REG,Fri,2.3813953488372093,1.0,21,215,54,30,12
FRAMURA,REG,Fri,2.9257731958762885,2.0,48,485,156,87,36
FRANCIA,REG,Fri,0.6912242686890574,0.0,110,923,41,15,7
FRATTE,REG,Fri,1.5,1.0,27,262,49,24,5
FROSINONE,REG,Fri,-0.8338192419825073,-1.0,78,686,51,27,13
FUNO CENTERGROSS,REG,Fri,3.7888675623800383,2.0,50,521,162,102,45
Ficarazzi,REG,Fri,6.5,6.0,4,4,4,3,0
GAIFANA,REG,Fri,0.4915254237288136,-1.0,5,59,7,3,1
GALATI,REG,Fri,1.865979381443299,1.0,26,291,54,33,12
GALLIATE,REG,Fri,0.0,0.0,63,433,0,0,0
GAMBETTOLA,REG,Fri,3.19364161849711,2.0,29,346,105,64,16
GARBAGNATE M.SE,REG,Fri,0.0,0.0,70,889,0,0,0
GATTEO A MARE,REG,Fri,4.271767810026385,2.0,45,379,89,56,30
GAZZADA SCHIANNO MORAZZONE,REG,Fri,3.0404280618311534,2.0,71,841,207,115,46
GENOVA BORZOLI,REG,Fri,4.5137931034482754,2.0,23,290,120,99,28
GENOVA CORNIGLIANO,REG,Fri,14.75,12.0,11,12,12,10,8
GENOVA PEGLI,REG,Fri,4.6,5.0,5,5,3,2,0
GENOVA PRA,REG,Fri,7.2,9.0,5,5,4,4,1
GENOVA S.BIAGIO,REG,Fri,19.0,19.0,1,1,1,1,1
GIAMPILIERI,REG,Fri,1.4587912087912087,0.0,36,364,66,46,20
GIARRE RIPOSTO,REG,Fri,2.1370967741935485,0.0,63,620,117,71,35
GIAVE,REG,Fri,2.3333333333333335,1.0,10,51,8,4,2
GIOIA DEL COLLE,REG,Fri,-0.46524064171123,-1.0,36,374,17,4,1
GIOIOSA JONICA,REG,Fri,2.8926940639269407,1.0,43,438,145,95,24
GIULIANOVA,REG,Fri,1.8208955223880596,1.0,69,737,120,79,24
GORIANO SICOLI,REG,Fri,3.227272727272727,1.0,10,44,14,8,4
GRANDATE - BRECCIA,REG,Fri,0.002785515320334262,0.0,61,718,0,0,0
GRAVELLONA TOCE,REG,Fri,2.477272727272727,1.0,18,176,39,23,5
GRECCIO,REG,Fri,3.5397489539748954,3.0,29,239,98,41,10
GRICIGNANO,REG,Fri,2.5440414507772022,1.0,34,386,81,49,21
GRISIGNANO DI ZOCCO,REG,Fri,2.552166934189406,2.0,62,623,175,86,25
GROPELLO CAIROLI,REG,Fri,4.617449664429531,4.0,25,298,194,61,10
GROSSETO,REG,Fri,0.10962566844919786,-1.0,34,374,46,28,13
GUALTIERI,REG,Fri,-1.1846846846846846,-1.0,25,222,7,2,1
IGLESIAS,REG,Fri,-0.04048582995951417,-1.0,24,247,11,7,5
IPOGEO DEGLI OTTAVI,REG,Fri,2.6547085201793723,2.0,147,1561,381,138,37
LA GIUSTINIANA,REG,Fri,2.662179487179487,2.0,147,1560,329,124,32
LADISPOLI-CERVETERI,REG,Fri,1.472,1.0,88,1000,170,91,17
LANZARA FIMIANI,REG,Fri,5.0,5.0,1,1,1,0,0
LATIANO,REG,Fri,3.78125,2.0,16,192,50,29,15
LAVAGNA,REG,Fri,1.5,0.0,2,2,0,0,0
LAVENO MOMBELLO,REG,Fri,3.5195530726256985,2.0,32,358,129,80,18
LAVIS,REG,Fri,10.714285714285714,13.0,6,7,7,5,4
LECCO MAGGIANICO,REG,Fri,2.404551201011378,1.0,68,791,196,115,45
LETOJANNI,REG,Fri,2.94392523364486,1.0,34,321,96,61,20
LEVATA,REG,Fri,4.260752688172043,2.0,31,372,138,79,30
LEVICO,REG,Fri,4.144329896907217,3.0,16,194,87,43,8
LICATA,REG,Fri,5.3538461538461535,4.0,6,65,38,24,10
LIDO DI CLASSE-LIDO DI SAVIO,REG,Fri,3.4593967517401394,1.0,52,431,104,65,30
LISSONE-MUGGIO`,REG,Fri,3.9653045489591365,2.0,142,1297,496,292,110
LIVORNO FERRARIS,REG,Fri,1.9078212290502794,1.0,36,358,80,46,18
LODI,REG,Fri,3.1100569259962048,1.0,142,1581,488,300,122
LONGARONE ZOLDO,REG,Fri,1.9791666666666667,2.0,23,144,33,5,0
M.N. AFFORI,REG,Fri,0.001466275659824047,0.0,140,1364,0,0,0
MADIGNANO,REG,Fri,6.7236533957845435,4.0,42,427,223,162,71
MALPENSA AEROPORTO T1,REG,Fri,0.0029411764705882353,0.0,39,340,0,0,0
MANDELA-SAMBUCI,REG,Fri,2.1580459770114944,1.0,36,348,78,45,13
MANERBIO,REG,Fri,3.240875912408759,2.0,33,411,118,54,30
MANIAGO,REG,Fri,-2.15,-2.0,7,80,1,1,0
MANOPPELLO,REG,Fri,1.1382978723404256,1.0,31,282,33,15,8
MANTOVA,REG,Fri,3.414442700156986,2.0,57,637,198,133,57
MANZANO,REG,Fri,1.7245508982035929,1.0,43,334,42,23,7
MARANO TICINO,REG,Fri,2.7425149700598803,1.0,14,167,29,14,5
MARATEA,REG,Fri,1.934984520123839,1.0,32,323,75,53,17
MARCELLINA-PALOMBARA,REG,Fri,1.882882882882883,2.0,54,555,114,46,8
MARECHIARO,REG,Fri,0.1970954356846473,0.0,53,482,28,13,5
MARZOCCA,REG,Fri,15.5,7.0,2,2,2,2,1
MASCALI,REG,Fri,3.0,1.0,1,2,1,0,0
MASSAFRA,REG,Fri,19.0,19.0,1,1,1,1,1
MASSALOMBARDA,REG,Fri,5.416666666666667,3.0,4,48,20,13,7
MAZARA DEL VALLO,REG,Fri,1.7333333333333334,0.0,31,300,55,38,21
MEDA,REG,Fri,0.005660377358490566,0.0,47,530,1,0,0
MEDE,REG,Fri,5.277580071174377,4.0,26,281,165,93,17
MEINA,REG,Fri,4.242105263157895,3.0,17,190,86,66,25
MELEGNANO,REG,Fri,2.052023121387283,1.0,66,519,105,49,5
MELFI,REG,Fri,2.9016949152542373,2.0,30,295,107,70,20
MELITO DI PORTO SALVO,REG,Fri,1.3373737373737373,0.0,46,495,88,55,23
MERCATELLO,REG,Fri,0.26294820717131473,0.0,51,251,3,1,0
MERGOZZO,REG,Fri,2.882051282051282,2.0,17,195,54,34,12
MESSINA CENTRALE,REG,Fri,1.1839464882943145,0.0,59,598,62,34,19
MEZZANI RONDANI,REG,Fri,5.1354466858789625,4.0,29,347,178,122,32
MEZZANO,REG,Fri,3.385321100917431,2.0,34,327,76,33,15
MI P.GAR.SOTT.,REG,Fri,4.376340882002384,3.0,344,3356,1506,808,236
MILANO AFFORI,REG,Fri,2.1198501872659175,2.0,28,267,55,18,6
MILANO BOVISA FNM,REG,Fri,1.5608726249120337,1.0,151,1421,276,111,36
MILANO BRUZZANO,REG,Fri,1.5880149812734083,1.0,28,267,42,15,6
MILANO GRECO PIRELLI,REG,Fri,3.8823529411764706,2.0,339,3638,1390,861,288
MILANO LANCETTI,REG,Fri,2.3885578069129916,1.0,344,3356,885,494,157
MILANO NORD QUARTO OGGIARO,REG,Fri,2.05607476635514,2.0,31,321,66,25,2
MILANO REPUBBLICA,REG,Fri,4.196662693682956,3.0,344,3356,1443,803,235
MILETO,REG,Fri,1.3265306122448979,1.0,4,49,4,2,1
MIRAMARE,REG,Fri,1.1295180722891567,1.0,43,332,62,26,6
MIRANDOLA,REG,Fri,3.9665841584158414,2.0,78,808,287,180,58
MOLFETTA,REG,Fri,3.0581180811808117,2.0,105,1084,326,206,67
MOMBALDONE ROCCAVERANO,REG,Fri,4.352112676056338,4.0,23,213,123,72,8
MOMBARUZZO,REG,Fri,0.8156424581005587,0.0,16,179,11,5,1
MOMO,REG,Fri,2.71,2.0,20,200,53,24,7
MONTAGNANA,REG,Fri,2.4807121661721068,2.0,35,337,92,29,5
MONTECATINI CENTRO,REG,Fri,7.409160305343511,6.0,66,655,516,402,130
MONTEREALE VALCELLINA,REG,Fri,-1.1049382716049383,-1.0,14,162,2,1,1
MONTESANTO,REG,Fri,3.433846153846154,2.0,33,325,70,40,21
MONTESILVANO,REG,Fri,2.331782945736434,1.0,61,645,148,92,22
MONTI TELTI,REG,Fri,1.3904761904761904,2.0,19,105,18,10,3
MONTICELLO D`ALBA,REG,Fri,0.7675675675675676,0.0,19,185,9,5,1
MOROLO,REG,Fri,2.2230392156862746,1.0,46,408,95,51,13
NAPOLI CENTRALE,REG,Fri,0.7520193861066236,-1.0,119,1238,226,134,65
NAPOLI PIAZZA LEOPARDI,REG,Fri,0.0,0.0,1,1,0,0,0
NARNI AMELIA,REG,Fri,0.25,0.0,3,4,0,0,0
NETTUNO,REG,Fri,0.1076923076923077,0.0,29,260,13,8,3
NICHELINO,REG,Fri,4.6716417910447765,4.0,46,536,302,164,24
NIZZA MONFERRATO,REG,Fri,1.1318681318681318,0.0,16,182,16,7,3
NOCERA INFERIORE MERCATO,REG,Fri,2.0,1.0,1,2,0,0,0
NOGARA,REG,Fri,2.667976424361493,2.0,52,509,157,94,33
NOVATE M.SE,REG,Fri,0.0,0.0,70,889,0,0,0
OCCHIOBELLO,REG,Fri,3.1735537190082646,2.0,10,121,42,28,4
OFFIDA CASTEL DI LAMA,REG,Fri,1.5258855585831064,1.0,43,367,52,30,8
OGGIONO,REG,Fri,2.8525252525252527,2.0,41,495,140,72,17
OLBIA,REG,Fri,0.345679012345679,-1.0,19,162,16,12,3
OLEVANO,REG,Fri,3.464163822525597,2.0,32,293,101,49,13
OLMENETA,REG,Fri,3.118279569892473,1.0,75,837,224,134,66
OLMI SPERCENIGO,REG,Fri,3.08745247148289,2.0,22,263,56,27,12
OMEGNA CRUSINALLO,REG,Fri,3.7350993377483444,2.0,16,151,43,27,5
ORBETELLO,REG,Fri,1.506993006993007,1.0,25,286,54,26,10
ORTE,REG,Fri,2.212487411883182,1.0,88,993,245,140,58
OSPEDALETTO LODIGIANO,REG,Fri,4.458955223880597,2.0,22,268,112,79,29
OZZANO DELL'EMILIA,REG,Fri,5.774696707105719,4.0,56,577,366,219,61
PADERNO,REG,Fri,0.014814814814814815,0.0,32,270,0,0,0
PADERNO DUGNANO,REG,Fri,0.26548672566371684,0.0,124,1130,25,12,4
PALAGIANELLO,REG,Fri,0.18770226537216828,0.0,30,309,14,4,1
PALAGIANO CHIATONA,REG,Fri,1.9682539682539681,-1.0,5,63,16,11,7
PALAZZO REALE-ORLEANS,REG,Fri,-0.17831074035453598,-1.0,113,959,33,15,8
PALAZZOLO,REG,Fri,1.3146067415730338,1.0,28,267,25,13,4
PALERMO BRANCACCIO,REG,Fri,0.8058690744920993,0.0,49,443,32,16,2
PALERMO CENTRALE,REG,Fri,-0.15411868910540302,-1.0,126,1129,75,35,19
PALIZZI,REG,Fri,2.5347222222222223,1.0,12,144,38,21,5
PALLANZENO,REG,Fri,3.198675496688742,2.0,16,151,37,19,3
PARABIAGO,REG,Fri,4.707259953161593,4.0,81,854,465,274,60
PELLEZZANO,REG,Fri,2.628352490421456,2.0,27,261,85,46,11
PERUGIA,REG,Fri,2.212962962962963,2.0,38,432,123,67,23
PERUGIA CAPITINI,REG,Fri,4.247706422018348,4.0,9,109,55,27,6
PESCARA S. MARCO,REG,Fri,-0.26181818181818184,-2.0,28,275,133,52,9
PESSIONE,REG,Fri,2.373134328358209,2.0,33,402,77,16,1
PETROSINO STRASATTI,REG,Fri,2.1466666666666665,1.0,31,300,60,37,15
PIADENA,REG,Fri,5.694202898550724,4.0,55,690,381,261,95
PIAN DI VENOLA,REG,Fri,2.8442307692307693,2.0,47,520,146,39,8
PIETRAGALLA,REG,Fri,4.780487804878049,2.0,32,328,121,64,18
PIETRASANTA,REG,Fri,4.140326975476839,3.0,76,734,286,169,56
PINAROLO PO,REG,Fri,5.596214511041009,4.0,26,317,161,99,36
PIONA,REG,Fri,3.065015479876161,2.0,28,323,98,63,22
PISA SAN ROSSORE,REG,Fri,2.9595490716180373,2.0,158,1508,442,236,65
PISTOIA,REG,Fri,1.5163398692810457,1.0,104,1071,203,119,41
POGGIBONSI,REG,Fri,2.816901408450704,2.0,68,710,263,128,26
POGGIO FIDONI,REG,Fri,9.258620689655173,8.0,6,58,57,51,13
POGGIO RUSCO,REG,Fri,1.6189821182943605,1.0,69,727,208,130,47
POGGIRIDENTI-TRESIVIO-PIATEDA,REG,Fri,2.1403508771929824,1.0,5,57,12,6,1
POLESELLA,REG,Fri,2.239669421487603,2.0,10,121,26,14,3
PONTE A ELSA,REG,Fri,1.5169491525423728,1.0,33,354,44,25,10
PONTE DELLA VENTURINA,REG,Fri,2.554054054054054,2.0,12,148,47,15,4
PONTE S.STEFANO,REG,Fri,1.2699386503067485,0.0,14,163,20,9,4
PONTELAMBRO - CASTELMARTE,REG,Fri,0.012422360248447204,0.0,28,322,0,0,0
