stop_name,train_class,day_of_week,avg_arrival_delay,median_arrival_delay,count_trains,count_stops,count_3m_delay,count_5m_delay,count_10m_delay,stop_lat,stop_lon
NAPOLI CENTRALE,,Thu,5.732937685459941,3.0,55,674,307,243,136,40.852933,14.272908
ORSARA DI PUGLIA,,Thu,88.0,88.0,1,1,1,1,1,41.241899,15.27766
ORTE,,Thu,0.68,-3.0,2,25,5,4,2,42.43728,12.408986
PADOVA,,Thu,3.250299401197605,1.0,67,835,183,127,55,45.417846,11.880794
PORDENONE,,Thu,-2.5208333333333335,-3.0,4,48,0,0,0,45.956281,12.654126
POTENZA CENTRALE,,Thu,8.076923076923077,-3.0,2,13,2,2,2,40.629469,15.806808
REGGIO EMILIA AV,,Thu,6.035185185185185,4.0,44,540,304,215,87,44.779886,10.744171
S. DONA` DI PIAVE,,Thu,-3.2962962962962963,-3.0,3,27,1,0,0,45.63983,12.559791
S.BENEDETTO DEL TRONTO,,Thu,9.041666666666666,5.0,12,144,85,59,40,42.954386,13.882297
S.LORENZO MAGGIORE,,Thu,33.0,33.0,1,1,1,1,1,41.219748,14.648419
TERONTOLA CORTONA,,Thu,7.12,2.0,2,25,10,8,3,43.210263,12.007906
TRENTO,,Thu,4.5,3.0,12,152,53,27,15,46.072414,11.118941
VIBO VALENZIA PIZZO,,Thu,2.891089108910891,1.0,8,101,28,23,8,38.714593,16.139887
BATTIPAGLIA,,Thu,1.6507936507936507,0.0,5,63,15,10,6,40.605789,14.98324
BOLOGNA C.LE,,Thu,7.423948220064725,5.0,27,309,195,152,75,44.50626,11.342267
CARPI,,Thu,3.6956521739130435,2.0,2,23,8,4,2,44.782919,10.891952
CECINA,,Thu,4.153846153846154,4.0,2,26,15,8,1,43.31028,10.514225
CIVITANOVA MARCHE,,Thu,11.923076923076923,8.0,2,26,18,16,10,43.3091,13.7257
CORNIGLIA,,Thu,6.0,6.0,2,4,3,3,1,44.119938,9.711051
FALCONARA MARITTIMA,,Thu,2.3333333333333335,1.0,2,24,6,3,1,43.630577,13.397378
FIUMICINO AEROPORTO,,Thu,-0.5882352941176471,-1.0,4,51,4,1,1,41.793673,12.251728
FOGGIA,,Thu,8.614775725593667,4.0,32,379,211,151,85,41.466,15.555816
JESI,,Thu,0.7916666666666666,0.0,2,24,2,2,1,43.520164,13.251316
LA SPEZIA CENTRALE,,Thu,4.227722772277228,3.0,18,202,91,57,20,44.11141,9.813906
METAPONTO,,Thu,6.6923076923076925,-4.0,2,13,1,1,1,40.368496,16.815176
MILANO CENTRALE,,Thu,6.466076696165191,3.0,84,1017,453,341,207,45.486347,9.204528
MONFALCONE,,Thu,1.8627450980392157,1.0,4,51,12,9,2,45.807683,13.542929
MONTECALVO BUONALBERGO CASALB.,,Thu,26.0,26.0,1,1,1,1,1,41.2211,14.9795
PIACENZA,,Thu,4.483333333333333,4.0,5,60,38,25,13,45.052238,9.70633
PORTOGRUARO CAORLE,,Thu,0.15384615384615385,1.0,2,26,1,0,0,45.781438,12.832375
RAVENNA,,Thu,5.5,1.0,1,12,4,3,2,44.419155,12.208404
RICCIONE,,Thu,9.754716981132075,6.0,7,53,35,30,16,43.999218,12.658549
RIMINI,,Thu,5.921921921921922,3.0,29,333,157,119,81,44.064176,12.574093
ROVERETO,,Thu,4.552631578947368,4.0,12,152,77,40,13,45.890985,11.033518
SALERNO,,Thu,3.6577380952380953,0.0,28,336,115,91,55,40.675137,14.772822
SPOLETO,,Thu,3.130434782608696,3.0,2,23,11,4,1,42.748121,12.736142
TELESE CERRETO,,Thu,27.0,27.0,1,1,1,1,1,41.211709,14.526165
TERMOLI,,Thu,7.352678571428571,3.0,19,224,99,78,57,42.000623,14.992805
UDINE,,Thu,-1.9130434782608696,-3.0,2,23,1,1,1,46.055791,13.242003
VENEZIA MESTRE,,Thu,2.751451800232288,0.0,69,861,165,98,56,45.482123,12.232069
VICENZA,,Thu,3.348148148148148,1.0,32,405,100,64,41,45.541102,11.540762
AGROPOLI CASTELLABATE,,Thu,6.56,4.0,2,25,15,10,6,40.351521,15.002053
AMOROSI MELIZZANO,,Thu,31.5,22.0,2,2,2,2,2,41.173509,14.470759
BOVINO DELICETO,,Thu,16.0,16.0,1,1,1,1,1,41.27835,15.369255
BRINDISI,,Thu,5.159533073929961,0.0,22,257,85,72,47,40.634339,17.938978
CHIAVARI,,Thu,3.973684210526316,3.0,10,114,45,27,10,44.315156,9.322464
CHIUSI C.T.,,Thu,4.0,4.0,1,1,1,0,0,43.002466,11.957893
FASANO,,Thu,68.0,68.0,1,1,1,1,1,40.851753,17.3859
GENOVA BRIGNOLE,,Thu,3.924882629107981,1.0,18,213,62,44,22,44.407213,8.947553
LECCE,,Thu,6.774436090225564,1.0,11,133,53,43,27,40.34566,18.165724
MANTOVA,,Thu,-1.8181818181818181,-2.0,1,11,1,1,0,45.158746,10.783165
MASSA CENTRO,,Thu,4.3133333333333335,3.0,13,150,68,41,14,44.023741,10.136041
MILANO ROGOREDO,,Thu,4.461305007587254,2.0,55,659,251,184,97,45.433866,9.2391
NAPOLI AFRAGOLA,,Thu,5.2741258741258745,3.0,59,715,326,263,141,,
PALAZZOLO SULL`OGLIO,,Thu,-2.8,-3.0,3,5,0,0,0,45.601486,9.896235
PAOLA,,Thu,1.4365482233502538,0.0,16,197,48,34,12,39.359442,16.033093
PARMA,,Thu,8.031674208144796,5.0,19,221,143,97,52,44.810203,10.32837
PAVIA,,Thu,7.538461538461538,5.0,5,52,28,23,9,45.188843,9.144674
PERUGIA,,Thu,5.416666666666667,-1.0,1,12,4,3,3,43.103808,12.375567
PESCARA,,Thu,7.801619433198381,4.0,21,247,132,98,65,42.467789,14.205066
PESCHIERA DEL GARDA,,Thu,4.213740458015267,2.0,21,262,108,61,22,45.438502,10.702509
REGGIO EMILIA,,Thu,8.914027149321267,7.0,19,221,162,134,57,44.697793,10.643093
RHO FIERA MILANO,,Thu,4.671497584541063,2.0,19,207,81,47,22,,
ROMA TERMINI,,Thu,3.923258559622196,2.0,139,1694,612,409,177,41.900636,12.502026
SAPRI,,Thu,2.973333333333333,2.0,6,75,28,23,10,40.078013,15.627204
SARZANA,,Thu,5.083333333333333,3.0,2,24,12,8,3,44.108865,9.960657
SIBARI,,Thu,7.25,6.0,1,12,7,7,3,39.749863,16.456922
TORANO LATTARICO,,Thu,5.64,1.0,2,25,10,8,7,39.49455,16.210509
TORINO P.NUOVA,,Thu,5.858156028368795,1.0,23,282,93,74,45,45.060969,7.67747
TORINO PORTA SUSA,,Thu,3.673040152963671,0.0,43,523,134,100,58,45.075906,7.667673
TREVISO C.,,Thu,1.0,0.0,4,48,9,6,0,45.659608,12.24614
VALLE DI MADDALONI,,Thu,45.0,45.0,1,1,1,1,1,41.087558,14.426049
VILLA SAN GIOVANNI,,Thu,1.0,-1.0,14,172,30,19,9,38.216638,15.634336
ANCONA,,Thu,6.585964912280701,3.0,25,285,131,110,68,43.607734,13.497665
AREZZO,,Thu,4.52054794520548,2.0,6,73,30,22,12,43.461725,11.874189
ASTI,,Thu,3.9615384615384617,2.0,2,26,10,4,1,44.89479,8.208112
BARLETTA,,Thu,8.117994100294986,3.0,29,339,165,140,74,41.315227,16.278867
BERGAMO,,Thu,-3.027027027027027,-3.0,3,37,2,1,0,45.690271,9.675082
BRESCIA,,Thu,3.881188118811881,2.0,40,505,176,114,43,45.532315,10.212828
CASERTA,,Thu,5.952095808383233,4.0,14,167,93,69,30,41.068655,14.328457
CASSINO,,Thu,1.8846153846153846,0.0,2,26,6,3,2,41.484306,13.832125
CESENA,,Thu,10.028846153846153,7.0,9,104,75,60,40,44.145449,12.24964
DESENZANO,,Thu,5.62882096069869,3.0,18,229,98,56,22,45.462677,10.536322
FAENZA,,Thu,9.227272727272727,7.0,6,66,48,41,25,44.293594,11.883268
FERRANDINA,,Thu,8.76923076923077,-1.0,2,13,1,1,1,40.516566,16.475276
FROSINONE,,Thu,1.3846153846153846,0.0,2,26,5,3,2,41.625333,13.328728
GIOIA TAURO,,Thu,0.5686274509803921,-1.0,4,51,11,9,3,38.423436,15.897516
LAMEZIA TERME CENTRALE,,Thu,2.239766081871345,1.0,14,171,41,32,14,38.921347,16.255577
LATISANA LIGNANO B.,,Thu,2.78,1.0,4,50,14,13,7,45.777733,13.001101
MILANO PORTA GARIBALDI,,Thu,4.6568627450980395,2.0,16,204,76,48,23,45.484917,9.187683
MODENA,,Thu,8.88888888888889,8.0,21,243,176,147,68,44.654461,10.930373
PESARO,,Thu,7.830065359477124,4.0,27,306,170,134,75,43.906014,12.904848
PISA CENTRALE,,Thu,4.675,4.0,17,200,105,67,23,43.70794,10.398183
RAPALLO,,Thu,5.4,3.0,5,10,5,4,2,44.351398,9.231282
REGGIO CALABRIA CENTRALE,,Thu,-0.011764705882352941,-3.0,7,85,13,10,7,38.103884,15.635844
RIMINIFIERA,,Thu,6.142857142857143,3.0,7,7,2,1,1,,
ROMA TIBURTINA,,Thu,3.1994704324801413,1.0,97,1133,365,238,107,41.910903,12.530749
ROSARNO,,Thu,3.1169590643274856,1.0,14,171,52,37,13,38.488593,15.970149
ROVIGO,,Thu,2.5,0.0,12,140,23,17,10,45.076993,11.780892
SCALEA S.DOMENICA TALAO,,Thu,8.62,5.0,4,50,29,24,13,39.8083,15.80139
TARANTO,,Thu,15.928571428571429,2.0,2,14,4,4,3,40.483727,17.224059
TERNI,,Thu,1.5384615384615385,0.0,2,13,3,3,1,42.570768,12.651091
TORINO LINGOTTO,,Thu,1.1923076923076923,1.0,2,26,2,1,1,45.0266,7.657469
TRIESTE AIRPORT,,Thu,1.8157894736842106,-1.0,6,76,14,10,2,,
TRIESTE CENTRALE,,Thu,2.081081081081081,-2.0,3,37,6,5,2,45.657456,13.771873
VALLO DELLA LUC. CASTELNUOVO,,Thu,4.355263157894737,3.0,6,76,34,26,11,40.233316,15.266511
VENEZIA SANTA LUCIA,,Thu,4.8382749326145555,1.0,30,371,94,62,38,45.441569,12.320882
VERONA PORTA NUOVA,,Thu,4.286846275752773,2.0,50,631,240,152,64,45.428603,10.982377
VIAREGGIO,,Thu,4.444444444444445,4.0,11,126,67,37,10,43.865947,10.257886
